hr,rr,stress,time,real_time
hr,rr,stress,time,real_time
82,[0.82],0,00:48:24,00:44:57
81,[0.808],0,00:48:25,00:44:58
80,[0.912],0,00:48:26,00:44:59
78,[0.944],0,00:48:27,00:45:00
77,"[0.892, 0.8]",0,00:48:28,00:45:01
77,[0.74],0,00:48:29,00:45:02
77,[0.768],0,00:48:30,00:45:03
77,[0.884],0,00:48:31,00:45:04
77,"[0.772, 0.808]",0,00:48:32,00:45:05
77,[0.784],0,00:48:33,00:45:06
77,[1.028],0,00:48:34,00:45:07
76,[0.86],0,00:48:35,00:45:08
75,[0.784],0,00:48:36,00:45:09
75,[0.932],0,00:48:37,00:45:10
74,[1.016],0,00:48:38,00:45:11
73,[0.936],0,00:48:39,00:45:12
72,[0.912],0,00:48:40,00:45:13
72,[0.896],0,00:48:41,00:45:14
71,"[0.872, 0.76]",0,00:48:42,00:45:15
72,[0.68],0,00:48:43,00:45:16
73,[0.756],0,00:48:44,00:45:17
73,[1.088],0,00:48:45,00:45:18
74,[0.904],0,00:48:46,00:45:19
74,"[0.808, 0.828]",0,00:48:47,00:45:20
74,[0.904],0,00:48:48,00:45:21
73,[0.936],0,00:48:49,00:45:22
72,[0.852],0,00:48:50,00:45:23
72,[0.896],0,00:48:51,00:45:24
71,"[0.876, 0.78]",0,00:48:52,00:45:25
72,[0.7],0,00:48:53,00:45:26
73,[0.764],0,00:48:54,00:45:27
73,[0.888],0,00:48:55,00:45:28
73,[0.912],0,00:48:56,00:45:29
73,[0.896],0,00:48:57,00:45:30
72,"[0.896, 0.828]",0,00:48:58,00:45:31
72,[0.728],0,00:48:59,00:45:32
73,[0.76],0,00:49:00,00:45:33
73,[0.808],0,00:49:01,00:45:34
73,"[0.868, 0.804]",0,00:49:02,00:45:35
73,[0.78],0,00:49:03,00:45:36
73,[0.908],0,00:49:04,00:45:37
72,[0.832],0,00:49:05,00:45:38
73,[0.772],0,00:49:06,00:45:39
73,"[0.824, 0.876]",0,00:49:07,00:45:40
72,[0.892],0,00:49:08,00:45:41
72,[0.824],0,00:49:09,00:45:42
72,[0.848],0,00:49:10,00:45:43
72,[0.868],0,00:49:11,00:45:44
72,"[0.82, 0.744]",0,00:49:12,00:45:46
73,[0.844],0,00:49:13,00:45:46
73,[0.928],0,00:49:14,00:45:47
72,[0.852],0,00:49:15,00:45:48
72,[0.76],0,00:49:16,00:45:49
73,[0.764],0,00:49:17,00:45:50
73,"[0.876, 0.916]",0,00:49:18,00:45:51
73,[0.852],0,00:49:19,00:45:52
72,[0.92],0,00:49:20,00:45:53
71,[0.924],0,00:49:21,00:45:54
71,[0.816],0,00:49:22,00:45:55
72,"[0.78, 0.804]",0,00:49:23,00:45:56
73,[0.78],0,00:49:24,00:45:57
73,[0.74],0,00:49:25,00:45:58
73,[0.884],0,00:49:26,00:45:59
72,[0.98],0,00:49:27,00:46:00
71,"[0.872, 0.752]",0,00:49:28,00:46:01
71,[0.68],0,00:49:29,00:46:02
72,"[0.664, 0.616]",0,00:49:30,00:46:03
73,[0.652],0,00:49:31,00:46:04
74,"[0.792, 0.68]",0,00:49:32,00:46:05
75,[0.628],0,00:49:33,00:46:06
77,"[0.604, 0.592]",0,00:49:34,00:46:07
79,[0.6],0,00:49:35,00:46:08
81,"[0.632, 0.692]",0,00:49:36,00:46:09
82,[0.732],0,00:49:37,00:46:10
83,"[0.696, 0.708]",0,00:49:38,00:46:11
83,[0.724],0,00:49:39,00:46:12
83,[0.728],0,00:49:40,00:46:13
83,"[0.692, 0.676]",0,00:49:41,00:46:14
84,[0.696],0,00:49:42,00:46:15
83,"[0.744, 0.684]",0,00:49:43,00:46:16
84,[0.66],0,00:49:44,00:46:17
85,"[0.616, 0.592]",0,00:49:45,00:46:18
87,[0.588],0,00:49:46,00:46:19
88,"[0.668, 0.616]",0,00:49:47,00:46:20
89,"[0.628, 0.616]",0,00:49:48,00:46:21
91,"[0.58, 0.56]",0,00:49:49,00:46:22
93,"[0.556, 0.544]",0,00:49:50,00:46:23
95,"[0.528, 0.52]",0,00:49:51,00:46:24
98,[0.512],0,00:49:52,00:46:25
100,"[0.504, 0.5, 0.484]",0,00:49:53,00:46:26
103,"[0.484, 0.484]",0,00:49:54,00:46:27
106,"[0.48, 0.48]",0,00:49:55,00:46:28
108,"[0.5, 0.544]",0,00:49:56,00:46:29
108,[0.584],0,00:49:57,00:46:30
109,"[0.636, 0.628]",0,00:49:58,00:46:31
108,[0.584],0,00:49:59,00:46:32
108,"[0.556, 0.548]",0,00:50:00,00:46:33
108,[0.608],0,00:50:01,00:46:35
107,[1.024],0,00:50:02,00:46:35
107,[0.916],0,00:50:03,00:46:36
106,"[0.888, 0.712]",0,00:50:04,00:46:37
105,[0.632],0,00:50:05,00:46:38
104,[0.68],0,00:50:06,00:46:39
103,[1.108],0,00:50:07,00:46:40
101,[1.024],0,00:50:08,00:46:41
100,[0.952],0,00:50:09,00:46:42
99,[0.968],0,00:50:10,00:46:43
96,[0.976],0,00:50:11,00:46:44
92,"[0.92, 0.844]",0,00:50:12,00:46:45
90,[0.816],0,00:50:13,00:46:46
88,[1.076],0,00:50:14,00:46:47
85,[0.984],0,00:50:15,00:46:48
83,[0.916],0,00:50:16,00:46:49
81,[0.928],0,00:50:17,00:46:50
79,[0.964],0,00:50:18,00:46:51
77,[0.884],0,00:50:19,00:46:52
76,[0.816],0,00:50:20,00:46:53
76,"[0.924, 0.948]",0,00:50:21,00:46:54
74,[0.876],0,00:50:22,00:46:55
73,[0.896],0,00:50:23,00:46:56
73,[0.92],0,00:50:24,00:46:57
71,[0.952],0,00:50:25,00:46:58
71,[0.92],0,00:50:26,00:46:59
70,[0.96],0,00:50:27,00:47:00
69,[0.992],0,00:50:28,00:47:01
68,[0.924],0,00:50:29,00:47:02
68,[0.9],0,00:50:30,00:47:03
67,[0.944],0,00:50:31,00:47:04
67,[0.976],0,00:50:32,00:47:05
67,[0.916],0,00:50:33,00:47:06
67,"[0.784, 0.716]",0,00:50:34,00:47:07
68,[1.028],0,00:50:35,00:47:08
68,[0.88],0,00:50:36,00:47:09
68,[0.8],0,00:50:37,00:47:10
68,[0.864],0,00:50:38,00:47:11
68,[1.012],0,00:50:39,00:47:12
68,[0.984],0,00:50:40,00:47:13
67,[0.924],0,00:50:41,00:47:14
66,[1.056],0,00:50:42,00:47:15
65,[0.996],0,00:50:43,00:47:16
65,[0.98],0,00:50:44,00:47:17
64,[0.996],0,00:50:45,00:47:18
64,"[0.92, 0.912]",0,00:50:46,00:47:20
64,[0.808],0,00:50:47,00:47:20
66,[0.772],0,00:50:48,00:47:21
67,"[0.692, 0.732]",0,00:50:49,00:47:22
69,[0.796],0,00:50:50,00:47:23
70,[0.752],0,00:50:51,00:47:25
71,[0.716],0,00:50:52,00:47:25
72,"[0.796, 0.908]",0,00:50:53,00:47:26
72,[0.856],0,00:50:54,00:47:27
72,[0.708],0,00:50:55,00:47:28
72,[0.692],0,00:50:56,00:47:29
73,"[0.764, 0.732]",0,00:50:57,00:47:30
74,[0.908],0,00:50:58,00:47:31
74,[0.992],0,00:50:59,00:47:32
74,[0.904],0,00:51:00,00:47:33
74,[0.892],0,00:51:01,00:47:34
74,[0.808],0,00:51:02,00:47:35
74,"[0.748, 0.736]",0,00:51:03,00:47:36
75,[0.66],0,00:51:04,00:47:37
77,"[0.632, 0.652]",0,00:51:05,00:47:38
79,[1.04],0,00:51:06,00:47:39
80,[0.824],0,00:51:07,00:47:40
81,[0.768],0,00:51:08,00:47:41
81,"[0.78, 0.772]",0,00:51:09,00:47:42
81,[0.72],0,00:51:10,00:47:43
81,[0.8],0,00:51:11,00:47:44
80,[0.812],0,00:51:12,00:47:45
80,"[0.804, 0.812]",0,00:51:13,00:47:46
79,[0.996],0,00:51:14,00:47:47
78,[0.912],0,00:51:15,00:47:48
77,[0.844],0,00:51:16,00:47:49
76,[0.904],0,00:51:17,00:47:50
75,[0.872],0,00:51:18,00:47:51
74,"[0.744, 0.676]",0,00:51:19,00:47:52
75,[0.74],0,00:51:20,00:47:53
75,[1.06],0,00:51:21,00:47:54
75,[0.868],0,00:51:22,00:47:55
75,[0.872],0,00:51:23,00:47:56
75,[0.948],0,00:51:24,00:47:57
73,[0.976],0,00:51:25,00:47:58
72,[0.9],0,00:51:26,00:47:59
71,[0.94],0,00:51:27,00:48:00
70,"[0.948, 0.916]",0,00:51:28,00:48:01
70,[0.856],0,00:51:29,00:48:02
70,[0.74],0,00:51:30,00:48:03
71,[0.768],0,00:51:31,00:48:04
71,"[0.816, 0.8]",0,00:51:32,00:48:05
72,[0.704],0,00:51:33,00:48:06
74,[0.704],0,00:51:34,00:48:07
76,"[0.66, 0.636]",0,00:51:35,00:48:08
78,[0.62],0,00:51:36,00:48:09
80,[0.748],0,00:51:37,00:48:10
81,"[0.948, 0.848]",0,00:51:38,00:48:11
82,[0.764],0,00:51:39,00:48:12
83,"[0.664, 0.628]",0,00:51:40,00:48:13
84,[0.588],0,00:51:41,00:48:14
86,"[0.568, 0.568]",0,00:51:42,00:48:15
87,[0.648],0,00:51:43,00:48:16
88,"[0.828, 0.768]",0,00:51:44,00:48:17
88,[0.696],0,00:51:45,00:48:18
88,"[0.704, 0.736]",0,00:51:46,00:48:19
87,[0.744],0,00:51:47,00:48:20
87,"[0.68, 0.688]",0,00:51:48,00:48:21
87,[0.732],0,00:51:49,00:48:22
86,[0.792],0,00:51:50,00:48:23
85,[0.76],0,00:51:51,00:48:24
84,"[0.796, 0.76]",0,00:51:52,00:48:25
84,[0.772],0,00:51:53,00:48:26
83,[0.76],0,00:51:54,00:48:27
82,"[0.776, 0.708]",0,00:51:55,00:48:28
83,[0.684],0,00:51:56,00:48:29
83,[0.84],0,00:51:57,00:48:30
83,[0.944],0,00:51:58,00:48:31
82,[0.804],0,00:51:59,00:48:32
81,"[0.868, 0.872]",0,00:52:00,00:48:33
80,[0.844],0,00:52:01,00:48:34
79,[0.796],0,00:52:02,00:48:35
79,[0.788],0,00:52:03,00:48:36
78,[0.9],0,00:52:04,00:48:37
77,[0.856],0,00:52:05,00:48:38
76,"[0.856, 0.948]",0,00:52:06,00:48:39
75,[0.98],0,00:52:07,00:48:40
73,[0.916],0,00:52:08,00:48:41
72,[0.844],0,00:52:09,00:48:42
72,[0.836],0,00:52:10,00:48:43
71,[0.98],0,00:52:11,00:48:44
71,[0.86],0,00:52:12,00:48:45
71,[0.848],0,00:52:13,00:48:46
70,"[0.876, 0.888]",0,00:52:14,00:48:47
70,[0.824],0,00:52:15,00:48:48
70,[0.828],0,00:52:16,00:48:49
70,[0.876],0,00:52:17,00:48:50
70,[1.056],0,00:52:18,00:48:51
69,[0.844],0,00:52:19,00:48:52
69,"[0.704, 0.708]",0,00:52:20,00:48:53
70,[0.764],0,00:52:21,00:48:54
71,[0.828],0,00:52:22,00:48:55
71,[0.9],0,00:52:23,00:48:56
70,[1.068],0,00:52:24,00:48:57
70,"[0.928, 0.744]",0,00:52:25,00:48:58
69,[0.748],0,00:52:26,00:48:59
70,[0.792],0,00:52:27,00:49:00
70,[0.78],0,00:52:28,00:49:01
71,[0.752],0,00:52:29,00:49:02
72,[0.932],0,00:52:30,00:49:03
72,"[1.004, 0.88]",0,00:52:31,00:49:04
72,[0.892],0,00:52:32,00:49:05
71,[0.884],0,00:52:33,00:49:06
71,[0.816],0,00:52:34,00:49:07
72,[0.76],0,00:52:35,00:49:08
72,[0.82],0,00:52:36,00:49:09
72,"[0.872, 0.828]",0,00:52:37,00:49:10
72,[0.84],0,00:52:38,00:49:11
72,[0.772],0,00:52:39,00:49:12
73,"[0.728, 0.74]",0,00:52:40,00:49:13
74,[0.832],0,00:52:41,00:49:14
74,[0.84],0,00:52:42,00:49:15
74,"[0.724, 0.664]",0,00:52:43,00:49:16
75,[0.704],0,00:52:44,00:49:17
76,[0.796],0,00:52:45,00:49:18
76,"[0.792, 0.74]",0,00:52:46,00:49:19
76,[0.796],0,00:52:47,00:49:20
76,[0.852],0,00:52:48,00:49:21
76,[0.8],0,00:52:49,00:49:22
76,"[0.752, 0.776]",0,00:52:50,00:49:23
76,[0.804],0,00:52:51,00:49:24
76,[0.808],0,00:52:52,00:49:25
76,"[0.748, 0.748]",0,00:52:53,00:49:26
77,[0.752],0,00:52:55,00:49:28
77,[0.864],0,00:52:55,00:49:28
76,[0.816],0,00:52:56,00:49:29
76,[0.836],0,00:52:58,00:49:31
75,[0.84],0,00:52:58,00:49:31
74,"[0.888, 0.816]",0,00:52:59,00:49:32
75,[0.732],0,00:53:00,00:49:33
75,[0.788],0,00:53:01,00:49:34
75,[0.964],0,00:53:02,00:49:35
75,[0.904],0,00:53:03,00:49:36
74,"[0.784, 0.788]",0,00:53:04,00:49:37
74,[0.804],0,00:53:05,00:49:38
75,[0.796],0,00:53:06,00:49:39
75,[0.796],0,00:53:07,00:49:40
74,[0.896],0,00:53:08,00:49:41
72,"[0.956, 0.832]",0,00:53:09,00:49:42
73,[0.74],0,00:53:10,00:49:43
73,[0.776],0,00:53:11,00:49:44
73,"[0.796, 0.732]",0,00:53:12,00:49:46
75,[0.716],0,00:53:13,00:49:46
75,[0.776],0,00:53:14,00:49:47
75,[0.904],0,00:53:15,00:49:48
75,"[0.828, 0.704]",0,00:53:16,00:49:49
75,[0.644],0,00:53:17,00:49:50
76,"[0.668, 0.9]",0,00:53:18,00:49:51
76,[0.852],0,00:53:19,00:49:52
76,[0.716],0,00:53:20,00:49:53
77,"[0.676, 0.672]",0,00:53:21,00:49:54
78,[0.624],0,00:53:22,00:49:55
79,"[0.62, 0.704]",0,00:53:23,00:49:56
80,[0.656],0,00:53:24,00:49:57
81,"[0.668, 0.708]",0,00:53:25,00:49:58
82,[0.776],0,00:53:26,00:49:59
81,[0.724],0,00:53:27,00:50:00
82,"[0.656, 0.656]",0,00:53:28,00:50:01
83,[0.68],0,00:53:29,00:50:02
83,"[0.736, 0.672]",0,00:53:30,00:50:03
83,[0.692],0,00:53:31,00:50:04
84,[0.692],0,00:53:32,00:50:05
84,"[0.74, 0.684]",0,00:53:33,00:50:06
85,[0.668],0,00:53:34,00:50:07
85,"[0.66, 0.724]",0,00:53:35,00:50:08
85,[0.788],0,00:53:36,00:50:09
84,"[0.724, 0.692]",0,00:53:37,00:50:10
84,[0.744],0,00:53:38,00:50:11
83,[0.824],0,00:53:39,00:50:12
82,[0.756],0,00:53:40,00:50:13
83,"[0.676, 0.648]",0,00:53:41,00:50:14
83,"[0.692, 0.772]",0,00:53:42,00:50:15
83,[0.768],0,00:53:43,00:50:16
83,[0.692],0,00:53:44,00:50:17
83,"[0.672, 0.708]",0,00:53:45,00:50:18
83,[0.756],0,00:53:46,00:50:19
83,"[0.704, 0.64]",0,00:53:47,00:50:20
85,[0.6],0,00:53:48,00:50:21
86,"[0.576, 0.56]",0,00:53:49,00:50:22
